Iphone	tag	zhi_score	phone_score	guide_score	risk_level	high_orders	airport_orders	company	consume	area
5468120	0	3	4	0	1	0	2	0.122	0.089	0
3266878	0	3	2	0	0	0	0	0.521	0.638	0
7168136	0	2	4	0	1	0	0	0	0	0
4854079	0	5	3	0	1	0	0	0.141	0.171	0
5276788	0	5	4	0	1	9	0	0.8	0.753	1
6970987	0	4	4	0	1	2	2	1	0.596	0
1769072	0	3	26	0	1	0	4	0.608	0.476	0
5802996	0	4	7	0	1	0	0	0.396	0.203	0
7920499	0	3	4	0	0	0	1	0.557	0.304	0
7104026	0	5	74	0	1	0	0	0.067	0.206	0
8384988	0	5	3	0	1	0	0	0.794	0.526	0
3836999	0	6	5	0	1	0	4	1	0.252	0
8168385	0	6	3	0	1	0	0	1	0.577	0
5349025	0	2	3	0	1	0	0	0.925	0.511	0
4807270	0	5	3	0	1	0	5	0.088	0.367	0
4366531	0	5	4	0	1	0	0	0.943	0.258	0
9451835	0	4	4	0	1	1	0	0.762	0.789	0
4987149	0	5	3	0	1	0	0	0.253	0.557	0
8710911	0	4	3	0	1	0	8	0.605	0.494	0
4024478	0	5	100	0	1	0	0	0.329	0.196	0
3022876	0	3	5	0	1	0	0	1	0.129	0
497658	1	3	2	2	1	0	0	0.535	0.067	0
544428	0	5	2	0	1	0	0	0	0	0
3998352	0	4	2	0	1	0	0	0.138	0.498	0
2057860	0	6	4	0	1	0	0	0.389	0.386	0
4643463	0	3	9	0	1	0	2	0.395	0.403	0
6004558	0	5	2	0	1	0	0	1	0.225	0
6381119	0	4	3	0	1	0	0	0.356	0.515	1
651635	0	4	6	0	1	0	8	1	0.289	0
8161525	0	5	4	0	1	0	0	0.1	0.04	1
556188	0	4	27	0	1	0	0	0.038	0.081	0
4083305	0	5	3	0	1	0	18	0.218	0.392	0
7641560	0	4	3	0	1	0	0	0.782	0.26	0
3146211	0	5	4	0	1	0	0	1	0.823	0
7998713	0	5	8	0	1	0	0	0.156	0.226	0
2585848	0	4	3	0	1	0	0	0.186	0.022	0
2687252	0	3	4	0	1	0	0	0.252	0.54	0
4717889	0	4	3	0	1	0	0	0.519	0.294	0
9413704	0	4	3	0	1	0	7	0.934	0.562	0
6105833	0	5	3	0	1	0	6	0.151	0.847	0
8188295	0	5	4	0	1	4	86	0.969	0.987	0
7429433	0	5	3	0	1	0	0	0.767	0.24	0
9474693	0	2	3	0	1	0	0	0.975	0.436	0
9805839	0	5	6	0	1	1	4	0.95	0.641	0
9002908	0	4	2	0	1	0	0	0.043	0.147	0
7816003	0	6	3	0	1	0	1	0.145	0.968	0
9217107	0	5	4	0	1	0	0	0.99	0.495	0
8479842	0	2	48	0	1	0	0	0.881	0.146	0
8475498	0	6	4	0	1	0	5	1	0.237	0
2708027	0	5	4	0	1	0	0	1	0.906	0
1485538	0	4	4	0	1	0	3	0.555	0.624	0
8729286	0	6	40	0	1	0	0	0.492	0.49	0
67061	0	6	4	0	1	0	0	0.862	0.3	0
3511357	0	3	4	10	1	0	3	0.199	0.538	0
9291686	0	5	19	0	1	0	0	1	0.349	0
2546275	0	4	3	0	1	0	1	0.059	0.277	0
490192	0	4	3	0	0	0	0	0.256	0.574	0
5931168	1	3	41	0	0	0	0	0.126	0.538	0
2569454	0	7	4	0	1	0	2	0.858	0.81	0
4626786	0	5	3	0	1	0	0	0.127	0.981	1
3422347	0	4	3	0	1	0	0	0.966	0.339	0
734877	0	4	5	0	1	0	3	0.878	0.424	0
2144417	0	5	3	0	1	0	0	0.524	0.341	0
3489284	0	5	7	0	1	0	0	0.663	0.271	0
6829860	0	3	8	0	1	0	0	0.293	0.057	0
7252975	0	5	4	0	1	0	5	0.986	0.371	0
400512	0	5	4	0	1	0	0	0.436	0.45	0
5054873	0	5	2	0	1	0	0	0.838	0.131	0
8404813	1	3	15	0	1	0	0	0	0	0
4272869	0	4	3	0	1	0	0	0.053	0.652	0
3479181	0	3	3	0	0	3	3	0.905	0.747	0
9679766	0	3	4	5	1	0	2	0.016	0.547	0
850208	0	6	3	0	1	0	0	0.966	0.355	0
9368348	0	4	3	0	1	0	0	0.066	0.34	0
9928552	0	5	4	0	1	0	0	0.72	0.15	0
6668055	0	3	4	0	1	0	0	0.757	0.485	0
2653017	0	5	4	0	1	0	0	0.412	0.661	0
2040893	0	3	3	0	1	0	1	0.379	0.312	0
1807649	0	5	3	0	1	0	0	0.059	0.311	0
2948619	0	4	4	0	1	0	2	1	0.362	0
4116617	0	3	4	0	1	0	0	0.924	0.613	0
5875772	0	5	33	0	0	0	0	0	0	1
3413259	0	4	4	0	1	0	1	0.479	0.119	1
9401200	0	4	2	0	1	0	0	0.094	0.349	0
8332178	0	2	4	0	1	0	0	0.797	0.21	0
5100633	0	6	3	0	1	0	0	0.069	0.412	0
6841948	0	6	4	0	1	0	2	0.052	0.247	0
9045374	0	4	11	0	1	0	1	0.1	0.569	0
7933033	0	4	3	0	0	0	3	0.121	0.395	0
5005045	0	1	4	0	0	0	0	1	0.492	0
1752604	0	4	7	0	1	0	0	0.073	0.294	0
5317139	0	4	3	0	1	0	0	0.619	0.326	0
6930641	0	6	17	0	1	0	1	0.076	0.187	0
5450354	0	5	4	0	1	4	1	0.99	0.622	0
8868665	0	4	4	0	1	1	0	0.316	0.709	0
566851	0	4	8	0	1	0	0	0.446	0.343	0
8701555	0	3	11	0	1	0	0	0.394	0.297	0
4318218	0	6	3	0	1	0	5	0.947	0.286	0
3274259	0	5	3	0	1	0	1	0.851	0.25	0
4840716	0	6	3	0	1	0	10	0.939	0.403	0
5940998	0	6	4	0	1	0	1	0.958	0.512	1
7319030	0	5	4	0	0	1	0	0.116	0.133	0
4198223	0	5	2	0	1	0	0	0.841	0.394	0
6252778	0	4	5	0	1	0	0	0.833	0.528	0
4518559	0	4	4	0	1	0	0	0.943	0.369	0
2626581	0	6	8	0	1	0	0	0	0	0
2038909	0	5	7	0	1	0	2	1	0.469	0
506001	0	4	3	0	1	0	0	0.934	0.459	0
215516	0	6	4	0	1	0	3	0.968	0.411	0
4201238	0	4	3	0	1	0	0	0.924	0.218	0
8317392	0	4	4	0	1	0	0	0.084	0.327	1
9342126	0	5	8	0	1	0	7	0.712	0.402	0
1131499	0	5	3	0	1	0	0	0.897	0.365	0
305126	0	3	3	0	1	0	0	0.686	0.156	1
6990990	0	2	9	0	1	0	4	0.278	0.517	0
3856934	0	5	3	0	1	1	6	0.087	0.208	0
1366085	0	4	9	0	1	0	0	0.539	0.056	0
1085489	0	3	4	5	1	0	0	0.408	0.27	0
2484073	0	4	3	0	1	0	0	0.424	0.48	0
6887606	0	4	3	0	1	0	0	0.687	0.361	0
1098705	0	4	3	0	1	0	6	0.295	0.581	1
6285630	0	4	4	0	1	10	3	0.713	0.341	0
6393005	0	5	4	0	1	0	0	0.221	0.146	0
3718331	0	4	8	0	1	0	0	0.07	0.605	0
7303652	0	3	29	0	0	0	0	0.764	0.264	0
490318	0	4	4	0	0	0	0	0.125	0.373	0
6080864	0	6	3	0	1	0	0	0.769	0.109	0
3206228	0	4	31	0	1	0	5	0.205	0.617	0
2318453	0	4	4	0	1	0	0	0.64	0.131	0
8358230	0	5	3	0	1	0	0	0.466	0.637	0
1868700	0	5	3	0	1	0	0	0.153	0.119	0
3789079	0	4	3	0	1	0	1	1	0.175	0
4957200	0	3	69	0	1	0	0	0	0.17	0
4108578	0	5	4	0	0	0	0	0.762	0.839	0
3706954	0	6	3	0	1	0	0	0.942	0.236	0
7994151	0	3	4	0	1	1	0	0.958	0.317	0
7838872	0	3	9	0	1	0	0	0.89	0.349	0
7153389	0	4	4	0	0	0	0	0.716	0.145	0
1873548	0	4	3	0	1	0	0	0.05	0.382	0
5262447	0	3	2	0	1	0	0	0.968	0.365	0
1821869	0	4	3	0	1	0	0	0.136	0.153	0
3582533	0	4	3	0	1	0	0	0.559	0.338	0
7292432	0	6	3	0	1	0	0	1	0.475	0
2658061	0	6	3	0	1	0	0	0.469	0.286	0
6506465	0	5	11	0	1	0	0	0.372	0.179	0
3388880	0	1	3	0	0	0	0	0.898	0.877	0
1170121	0	6	3	0	1	0	0	0.707	0.495	0
6271439	0	4	3	0	1	1	1	0	0	0
3633028	0	3	3	0	1	0	0	0.166	0.719	0
2632844	0	3	6	0	1	0	0	0.973	0.328	0
1347040	0	5	28	0	1	0	0	1	0.28	0
5413042	0	4	3	0	1	0	2	0.973	0.328	0
1761126	0	4	3	0	1	3	1	0.463	0.444	0
6808472	0	5	3	0	1	0	0	0.224	0.61	0
6429823	0	5	2	0	1	0	0	0.385	0.522	1
3315708	0	4	3	0	1	0	1	1	0.501	0
2885928	0	5	3	0	1	0	0	0.4	0.184	0
1509710	0	6	4	0	1	0	0	0.595	0.257	0
5246507	0	3	7	0	1	0	0	0.05	0.258	0
9061124	0	5	13	0	1	0	0	0.022	0.654	0
9275345	0	7	7	0	1	0	1	0.483	0.505	0
5906604	0	6	4	0	1	0	0	0.6	0.409	0
1345288	0	4	3	0	1	0	1	0.04	0.743	0
3227879	0	5	3	0	1	0	0	0.971	0.422	0
6679134	0	3	4	0	1	0	0	0.177	0	1
2313945	0	5	4	0	1	3	6	1	0.749	0
3104402	0	4	3	0	1	0	1	0.953	0.416	0
7361917	0	3	9	0	1	0	0	0.603	0.463	0
4013260	0	5	2	0	1	0	0	0.628	0.306	1
7380089	0	3	4	0	1	0	0	0.951	0.221	0
4768297	0	2	4	0	0	0	2	0.449	0.096	1
2519583	0	3	4	0	1	0	0	0.093	0.247	0
6736896	0	4	3	0	1	0	0	0.924	0.333	0
1568484	0	5	3	0	1	0	3	0.821	0.331	0
2825761	0	5	3	0	1	0	2	0.233	0.244	0
9430997	0	6	2	0	1	0	1	0.148	0.747	0
3067505	0	2	3	0	1	0	0	0.115	0.483	0
5876254	0	5	4	0	1	0	0	0.014	0.294	0
3614021	0	4	3	5	0	0	0	0.04	0.311	0
5345713	0	5	3	0	1	0	3	0.138	0.445	0
9273123	0	3	4	0	1	0	0	0.215	0.11	0
2820884	0	3	4	0	1	0	2	0.676	0.914	0
7090239	0	5	4	0	1	0	0	0.009	0.712	0
4815029	0	3	4	0	1	0	0	0.143	0.677	0
5416600	0	6	3	0	1	0	0	0.987	0.15	0
5950747	0	5	3	0	1	0	0	0.886	0.563	0
1199709	0	7	4	0	1	0	1	0.835	0.827	0
2844579	0	4	4	0	1	0	0	0.771	0.516	0
8707024	0	3	4	17	1	0	23	0.041	0.815	0
2898148	0	5	4	0	0	0	0	0.585	0.305	0
2709684	0	4	4	0	1	0	1	0.172	0.14	0
5232396	0	4	4	0	1	0	1	0.459	0.312	0
8698801	0	2	28	0	1	0	0	0	0	0
9418271	0	5	3	0	1	0	0	0.818	0.498	0
3028213	0	6	4	0	1	0	0	1	0.555	0
105354	0	4	4	0	1	0	0	0.49	0.199	0
7586336	0	5	23	0	1	0	0	0.026	0.532	0
7456151	0	5	4	0	1	0	3	0.47	0.191	0
4954852	0	4	4	0	1	0	0	0.99	0.775	0
8727681	0	3	3	0	1	0	0	1	0.512	1
3252926	0	3	3	0	1	0	0	0.451	0.425	1
8844060	0	7	4	0	1	1	7	0.979	0.58	1
8808994	0	5	15	0	1	0	1	1	0.333	0
8753984	0	3	4	0	1	1	1	0.066	0.191	0
7538943	0	4	3	0	1	0	0	0.561	0.418	0
942206	0	4	7	0	1	0	1	0.852	0.176	0
8859145	0	5	4	0	1	0	2	0.931	0.464	0
6618039	0	3	7	0	1	0	0	0.728	0.007	0
9681439	0	6	3	0	1	0	5	1	0.587	1
455144	0	4	3	0	1	2	0	1	0.77	0
1433649	1	1	96	0	0	0	0	0	0	0
3339300	0	4	3	0	1	0	6	0.578	0.669	0
9542370	0	2	3	0	0	0	0	0.628	0.3	0
9125527	0	4	3	0	1	0	0	0.791	0.164	0
8078988	0	3	4	0	1	0	3	0.382	0.076	0
1112397	0	5	3	0	1	0	2	0.874	0.417	0
8867479	0	5	3	0	0	0	0	1	0.461	0
532826	0	3	4	0	1	0	0	0.097	0.144	0
3765516	0	5	4	0	1	0	0	0.844	0.396	0
1487731	0	3	4	0	1	0	0	0.738	0.327	0
5181312	0	3	4	0	1	0	0	0.022	0.428	0
4709256	0	3	2	0	1	0	0	0.486	0.356	0
684774	0	3	4	0	1	0	0	0.969	0.576	0
6807495	0	3	10	0	1	0	0	0.936	0.599	1
8513079	0	5	3	0	1	0	1	0.595	0.447	0
784405	0	5	4	0	1	0	0	0.774	0.001	0
767973	0	5	3	0	1	1	6	0.917	0.97	1
8651194	0	2	7	0	1	0	1	0.012	0.175	0
5155464	0	5	3	0	1	0	36	0.829	0.949	0
2265027	0	6	3	0	1	1	3	0.589	0.586	0
9010837	0	3	4	0	0	0	10	0.211	0.455	1
1951461	0	5	8	0	1	0	0	0.101	0.26	0
322631	0	3	18	0	1	1	1	0.275	0.492	0
9049288	0	3	3	5	1	0	0	1	0.213	0
9269747	0	6	3	0	1	0	2	0.784	0.251	0
3067955	0	4	3	0	1	0	6	0.795	0.243	0
8828320	0	6	3	0	1	1	0	0.41	0.475	0
3936298	0	4	3	0	1	0	0	0.878	0.177	0
1893100	0	4	4	0	1	1	11	0.354	0.569	0
7725960	0	4	4	0	1	0	2	0.934	0.581	0
5456523	0	4	3	0	1	0	1	0.827	0.5	0
1642682	0	6	28	0	1	0	0	1	0.27	0
6151908	0	6	4	0	1	0	2	0.709	0.404	0
2574739	0	5	3	0	1	0	0	0.297	0.221	0
6874996	0	4	9	0	1	0	0	0.367	0.49	0
5496448	0	4	4	0	1	0	0	1	0.018	0
2647263	0	2	82	0	1	0	0	0.317	0.506	0
825968	0	2	2	0	1	0	0	0	0.215	0
7345821	0	3	3	0	1	0	0	0.84	0.316	0
5131873	0	3	2	0	1	0	0	0.276	0.244	0
9302985	0	4	3	0	1	0	0	0.893	0.254	0
4046955	0	4	3	0	1	0	0	0.817	0.557	0
8050447	0	4	3	0	1	0	0	0.991	0.396	0
4467910	0	4	4	0	1	0	0	0.296	0.296	1
8463774	0	4	3	0	1	0	0	0.602	0.329	0
4136615	0	3	6	0	1	0	11	0.286	0.661	0
254448	0	4	3	0	1	0	0	0.034	0.299	0
6830871	0	4	3	0	1	0	0	0.377	0.347	0
1451507	0	6	4	0	1	0	1	0.694	0.466	0
7104113	0	4	9	0	1	0	0	0.66	0.317	0
7054682	0	2	6	0	1	0	0	0.796	0.411	0
1766054	0	4	3	5	1	0	0	0.711	0.543	0
2622316	0	3	3	0	1	0	7	0.822	0.748	1
9604475	0	5	4	0	1	0	4	1	0.255	0
2570632	0	5	3	0	1	0	0	0.174	0.283	0
3961156	0	5	3	0	1	0	0	1	0.254	1
4843307	0	6	3	0	1	0	0	0.028	0.154	0
5808103	0	3	4	5	1	0	0	0.889	0.331	0
8417574	0	6	4	0	1	0	5	0.714	0.119	1
3936405	0	6	41	0	1	0	0	0.033	0.307	0
2035052	0	4	3	0	1	0	1	0.41	0.161	0
6722650	0	3	4	0	1	0	0	0.141	0.599	0
4870664	0	4	3	0	1	0	1	1	0.381	0
9443801	0	6	5	0	1	0	0	0.232	0.361	0
1021489	0	3	3	0	1	0	0	0.403	0.249	0
6136395	0	3	4	0	1	0	0	0.685	0.127	0
1952747	0	3	4	0	1	0	0	0.8	0.56	0
4300138	0	5	3	0	1	13	3	0.926	0.933	0
7892005	0	4	3	0	1	0	0	0.307	0.658	0
5735611	0	4	2	0	1	0	0	0.024	0.4	0
7442374	0	3	4	0	1	0	0	0.053	0.22	0
7845918	0	5	48	0	1	0	0	0	0.115	0
4091978	0	4	3	0	1	0	0	0.357	0.431	0
78443	0	2	4	0	1	0	0	0.964	0.543	0
7764982	0	4	4	0	1	0	0	0.982	0.831	0
1972555	0	4	4	0	1	0	0	0.299	0.174	0
704904	0	3	3	0	1	0	5	0.175	0.711	0
382161	0	3	3	0	1	0	0	0.113	0.893	1
8965179	0	6	3	0	1	0	0	0.985	0.544	0
1859392	0	2	3	0	0	0	5	0.861	0.522	0
7499363	0	2	11	0	1	0	0	0.393	0.314	0
9219993	0	3	3	0	1	0	0	0.608	0.111	0
4788158	0	4	3	0	1	0	0	0.641	0.189	0
4774409	0	4	3	0	1	0	0	0.354	0.317	0
1869913	0	3	3	0	1	0	0	0.244	0.177	0
7474489	0	4	3	0	1	0	1	0.445	0.633	0
4175801	0	4	3	0	1	0	0	0	0.219	0
9115943	0	4	4	0	1	0	3	0.967	0.791	0
9968174	0	2	7	0	1	0	1	0.038	0.687	0
7870249	0	5	4	0	1	0	2	0.128	0.357	0
3935222	0	3	4	0	1	0	0	0.982	0.582	0
9966913	0	4	4	0	1	0	0	0.929	0.218	0
8700127	0	6	4	0	1	0	0	0.345	0.235	0
2735145	0	3	6	0	1	0	5	0.636	0.653	0
8345721	0	4	3	0	1	0	0	0.137	0.376	0
5149204	0	5	3	0	1	0	0	0.416	0.561	0
447424	0	4	4	0	0	0	3	0.952	0.436	0
6889237	0	5	2	0	1	0	0	0.829	0.042	1
8820864	0	4	4	0	1	0	0	1	0.267	0
6337995	0	3	3	5	1	0	1	0.978	0.646	0
2688199	0	5	3	0	1	0	3	0.23	0.758	0
455218	0	6	4	0	1	0	0	0	0	0
2320671	0	4	2	0	1	0	0	0.396	0.222	0
9025687	0	6	4	0	1	0	2	0.743	0.398	0
2014432	0	6	3	0	1	1	0	0.903	0.517	0
6272111	0	3	4	0	1	0	0	0.807	0.474	0
4565690	0	6	3	0	1	0	0	0.973	0.473	0
3745415	0	2	4	0	1	0	0	0.293	0.056	0
2488048	0	4	4	0	1	7	12	1	0.832	0
3467733	0	4	3	0	0	1	4	0.077	0.617	0
9884367	0	7	2	0	1	0	0	0.875	0.748	0
868016	0	2	4	0	1	0	0	0.316	0.725	0
2081545	0	5	3	0	1	0	0	0.383	0.128	0
7896700	0	5	6	0	1	0	0	1	0.511	0
7372916	0	5	4	0	1	0	0	0.927	0.116	0
8184149	0	3	4	0	0	0	0	0.439	0.668	0
4120016	0	6	6	0	1	0	32	0.861	0.915	0
4559616	0	3	2	0	1	0	81	0.091	0.779	0
2715877	0	5	5	0	1	0	0	0.845	0.76	0
5849827	0	5	4	0	1	0	1	0.413	0.584	0
6676123	0	3	4	0	1	0	0	0.646	0.238	0
136788	0	7	2	0	0	1	1	0.871	0.352	0
3792164	0	5	4	0	1	0	0	1	0.857	0
6133709	0	6	3	0	1	0	0	0.37	0.515	1
3029666	0	3	6	0	1	0	2	0.366	0.488	0
9758159	0	2	3	0	1	0	0	0.336	0.837	0
594287	0	6	2	0	1	0	1	0.693	0.185	0
8529735	0	2	3	3	0	22	20	1	0.093	0
7925720	0	6	4	0	1	0	0	0.937	0.181	0
265384	0	5	3	0	1	0	0	1	0.378	0
7601647	0	3	6	0	1	0	0	0.23	0.33	0
5063885	0	4	4	0	1	1	0	1	0.818	0
1927179	0	5	4	0	1	0	0	0.173	0.393	0
7443981	0	6	4	0	1	0	1	1	0.07	0
3847840	0	6	6	0	1	0	0	0.654	0.091	0
2637688	0	1	4	0	0	0	0	0.391	0.357	0
4377145	0	6	6	0	1	0	0	0.852	0.829	1
7637660	0	5	3	0	1	0	0	0.644	0.237	0
6050549	0	5	3	0	1	0	0	0.882	0.235	0
9968876	0	4	4	0	1	0	6	0.928	0.736	0
5780281	0	3	3	0	0	4	4	0.94	0.815	0
105246	0	4	3	0	1	0	0	0.21	0.144	0
574987	0	4	7	0	1	0	0	0	0	0
5049401	0	6	4	0	1	0	1	0.951	0.435	0
6953475	0	2	3	0	0	0	0	0.97	0.341	0
6413781	0	3	4	0	1	0	0	0.134	0.365	0
7685063	0	4	4	0	1	0	0	0.942	0.138	0
672901	0	4	4	0	1	0	0	0.049	0.545	0
8279471	0	2	9	0	1	0	0	0.8	0.249	0
2145	0	5	4	0	1	0	41	0.81	0.893	0
5595502	0	5	3	0	1	0	0	1	0.048	0
3453451	0	5	3	0	1	0	26	0.714	0.794	0
9842182	0	4	4	5	1	0	0	0.917	0.552	0
5276592	0	3	3	0	1	0	0	0.452	0.276	0
6312478	0	5	3	0	1	0	1	0.099	0.681	0
4669709	0	1	4	5	0	0	0	1	0.441	0
7426599	0	6	4	0	1	1	0	0.932	0.577	0
7169332	0	4	3	0	1	0	0	0	0.139	0
5841397	0	5	3	0	1	0	0	0.636	0.393	0
4838794	0	4	4	0	1	0	6	0.556	0.94	0
3380932	0	5	4	0	1	7	8	1	0.65	0
1058711	0	4	54	0	1	0	0	0.41	0.424	0
7203505	0	4	9	0	1	0	0	1	0.449	0
4361116	0	4	4	0	1	0	0	0.709	0.562	0
4370598	1	4	45	0	1	0	0	0	0	0
8996316	0	3	4	15	1	0	0	0.334	0.074	0
6434596	0	4	4	0	1	0	8	0.537	0.253	0
8343372	0	5	5	0	1	0	3	1	0.676	0
6485136	0	4	3	0	1	0	0	1	0.294	0
5019615	1	2	15	30	1	0	0	0.778	0.388	1
4183162	0	5	3	0	1	0	0	1	0.512	0
6102234	0	5	4	0	1	0	0	0.506	0.252	0
1447682	0	4	4	0	1	2	52	0.375	0.529	0
4681861	0	5	8	0	1	0	0	1	0.731	0
9557553	0	5	9	0	1	0	5	0	0.716	1
2278401	0	3	6	0	1	1	0	0.251	0.298	0
8144410	0	6	3	0	1	0	23	1	0.803	0
5643026	0	5	94	0	1	0	0	0.397	0.201	0
9794804	0	3	3	0	0	0	0	1	0.438	0
5098808	0	5	4	0	1	2	1	1	0.242	0
3140936	0	2	4	0	1	0	0	0.283	0.605	0
8238471	0	2	4	0	1	0	0	0.797	0.721	1
7668065	0	4	3	0	1	0	18	1	0.299	0
2181355	0	5	4	0	1	0	0	0.647	0.718	1
6832794	0	6	4	0	1	1	0	1	0.808	0
2473204	0	3	4	0	1	0	4	0.266	0.81	0
9155447	0	4	2	0	1	0	0	0.474	0.67	0
1894562	0	3	3	0	1	0	10	0.484	0.745	1
1718671	0	5	3	0	1	0	0	1	0.216	0
3059554	0	5	3	0	1	0	0	0.39	0.774	0
7816436	0	5	4	0	1	0	0	0.804	0.246	0
8313738	0	4	4	0	1	0	6	0.029	0.437	0
6706438	0	3	4	0	1	0	0	0.258	0.168	0
3967062	0	4	4	0	1	0	0	0.334	0.641	0
86996	0	4	3	0	1	0	2	0.248	0.373	1
5406940	0	4	4	0	1	0	0	0.968	0.793	0
1748044	0	5	4	0	1	0	0	0.728	0.188	0
9516005	0	4	3	0	1	0	0	0.087	0.48	0
8518175	0	4	3	0	1	0	2	0.09	0.417	0
2348540	0	4	4	0	0	0	0	0	0.059	1
4410711	0	3	3	0	1	0	0	0.926	0.788	0
414234	0	7	4	0	1	4	10	1	0.983	0
1627445	0	3	4	8	1	0	1	0.922	0.792	0
9099260	0	5	4	0	1	2	0	0.193	0.388	0
9365775	0	2	6	0	1	0	0	0.921	0.251	1
3966265	0	5	9	0	1	0	0	0.939	0.338	0
3963097	0	5	4	0	1	0	0	0.966	0.178	0
4467627	0	5	3	0	1	0	0	0.848	0.093	0
8760168	0	5	3	0	1	1	16	1	0.503	0
8164912	0	4	3	0	1	0	0	1	0.426	1
4892377	0	5	3	0	1	0	0	0.762	0.186	1
7587130	0	3	3	0	1	0	0	0.074	0.254	0
317852	0	6	3	0	1	0	0	1	0.284	0
7807070	0	4	3	0	1	0	0	0.652	0.347	0
6319362	0	6	3	0	1	0	0	1	0.125	0
6874806	0	4	3	0	1	0	3	1	0.556	0
6234946	0	3	7	0	1	0	1	0.499	0.761	0
7647491	0	5	4	0	1	0	0	0.111	0.284	0
815673	0	6	4	0	1	0	3	0.051	0.534	0
68308	0	5	4	0	1	0	0	0.167	0.238	0
1615671	0	4	3	0	1	0	0	1	0.166	0
8260814	0	2	4	0	1	0	0	0.294	0.089	0
3132078	0	3	2	0	0	0	0	0.345	0.36	0
5944493	0	6	3	0	1	0	0	0.754	0.371	0
2688761	0	3	7	0	1	0	0	0	0.437	0
5493146	0	7	3	0	1	0	0	1	0.483	0
1923491	0	4	3	0	1	0	0	1	0.45	0
2297875	0	5	4	0	1	0	0	0.088	0.204	0
3851393	0	3	4	0	1	0	0	0.463	0.726	0
8510919	0	5	2	0	1	0	0	0.366	0.124	0
6410551	0	5	3	0	1	0	0	0.925	0.104	0
6600953	0	4	6	0	1	0	0	0.71	0.007	0
1550000	0	4	4	0	1	0	0	0.63	0.581	0
9993814	0	4	4	0	1	0	6	0.238	0.246	0
9978261	0	5	3	0	1	0	0	1	0.383	0
19767	0	5	4	0	1	0	0	0.154	0	0
9305805	0	4	4	0	1	0	0	0.42	0	0
1827284	0	5	4	0	1	0	0	0.151	0.554	0
2886470	0	5	2	0	1	0	0	0.983	0.44	0
2133636	0	4	4	0	1	0	4	0.255	0.239	0
6465175	0	4	2	0	1	0	0	0.512	0.687	0
6098669	0	5	4	0	1	0	0	0.975	0.326	0
3517474	0	4	3	0	1	0	0	0.33	0.334	0
5706195	0	2	4	0	0	0	8	1	0.814	0
8580647	0	5	4	0	1	0	0	0.063	0.003	0
9603159	0	3	3	0	1	0	0	0.332	0.457	0
6951767	0	2	3	0	0	0	0	0.634	0.776	0
2224971	0	5	3	0	1	0	1	0.774	0.699	0
2632275	0	6	4	0	1	7	1	0.861	0.842	0
8602801	0	3	3	0	1	0	1	0.06	0.488	0
8312622	0	4	2	0	1	0	0	0.227	0.049	1
7773106	0	6	3	0	1	0	0	0.767	0.634	0
6382144	0	4	3	0	1	0	23	0.821	0.845	0
8850151	0	4	3	0	1	0	4	0.814	0.602	0
4224150	1	3	9	0	1	0	0	0	0	0
905786	0	3	4	5	1	0	0	0.145	0.482	1
7257156	0	4	4	0	1	0	0	0.78	0.355	0
4410151	0	4	2	0	1	0	0	0.177	0.495	0
9411016	0	5	3	0	1	0	0	1	0.287	0
5576759	0	5	3	0	1	0	0	0.754	0.289	0
265990	0	3	4	0	1	0	0	0.743	0.498	0
8340460	0	4	4	0	1	2	1	0.152	0.113	0
1173526	0	3	2	0	1	0	0	0.327	0.284	0
7558846	0	7	2	0	1	0	0	0.83	0.697	0
1847596	0	6	6	0	1	0	0	0.946	0.401	0
9660367	0	4	3	0	1	0	1	0.864	0.729	0
724364	0	5	2	0	1	0	0	1	0.243	0
4388836	0	4	3	0	1	0	0	0.181	0.149	0
7702116	0	4	4	0	1	0	0	0.121	0.712	0
3776558	0	6	4	0	1	0	17	1	0.919	0
4039797	1	6	4	0	1	0	0	0	0.378	0
3520282	0	3	4	0	1	0	0	0.314	0.473	1
3101362	0	3	3	0	1	0	0	0.317	0.573	0
4834998	0	6	6	0	1	0	0	1	0.36	0
7042917	0	4	3	0	0	0	2	0.311	0.222	0
4675743	0	6	4	0	1	0	11	0.05	0.888	0
497036	0	5	4	0	1	0	0	0.831	0.275	0
1976748	0	3	3	0	1	0	0	0.627	0.623	0
6123247	0	6	3	0	1	0	0	0.872	0.549	0
6599452	0	3	4	0	1	2	1	0.588	0.55	1
5885990	0	4	4	0	1	34	23	0.885	0.986	1
1608319	0	5	6	0	1	0	0	0	0.012	0
2704862	0	5	3	0	1	0	3	0.578	0.869	0
1734446	0	6	4	0	1	0	0	0.95	0.56	0
3215533	0	5	3	0	1	0	0	0.947	0.417	0
6954806	0	5	6	0	1	0	1	0.602	0.21	0
5286795	0	7	3	0	1	0	0	0.653	0.438	1
7752199	0	4	4	0	1	0	1	0.864	0.129	0
7923276	0	6	4	0	1	0	1	0.919	0.291	0
6661712	0	3	8	0	1	0	0	0.658	0.792	0
4767821	0	4	3	0	1	0	0	1	0.593	0
3093328	0	4	3	0	1	0	0	0.805	0.319	1
8674886	0	3	3	0	1	0	0	0.782	0.255	0
1796840	0	4	3	0	1	0	0	0.7	0.518	0
1065526	0	5	3	0	1	1	2	0.891	0.699	0
8559470	0	5	4	0	0	0	0	0.071	0.376	0
1492619	0	6	4	0	1	2	18	0.863	0.576	0
